	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
5426	GCA_002629725	allframes					41081	1	MF678789	5166	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5427	GCF_000906095	allframes	223926	Bacteria	RefSeq	False	38374	1	NC_020850	3870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5428	GCA_002629745	allframes					41598	1	MF678790	5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5429	GCF_000906115	allframes	192170	Bacteria	RefSeq	False	79114	1	NC_020842	10169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5431	GCF_000906135	allframes	32051	Bacteria	RefSeq	False	40658	1	NC_020854	3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5433	GCF_000906155	allframes	59920	Bacteria		False	192497	1	NC_020855	21803	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5434	GCA_002629805	allframes		Bacteria	inferred_taxonomically	True	44708	1	MF807953	3398	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5435	GCF_000906175	allframes	59919	Bacteria	RefSeq	False	44945	1	NC_020878	5137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5436	GCA_002629825	allframes		Bacteria	inferred_taxonomically	True	50072	1	MF773750	1803	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5437	GCF_000906195	allframes	33968	Bacteria	RefSeq	False	25865	1	NC_020870	3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5438	GCA_002629845	allframes		Bacteria	inferred_taxonomically	True	42351	1	KU743887	1810	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5439	GCF_000906215	allframes	1396	Bacteria	RefSeq	False	158621	1	NC_020873	17699	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5440	GCA_002629865	allframes	416870	Bacteria	Literature, RefSeq	False	27595	1	GQ979703	3471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5441	GCF_000906235	allframes	9606	Eukaryota	Literature	False	5033	1	NC_020890	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5442	GCA_002629885	allframes	1358	Bacteria	RefSeq	False	40003	1	AJ245616	4732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5446	GCA_002629925	allframes	28901	Bacteria	RefSeq	False	60030	1	KY926791	5749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5448	GCA_002629945	allframes	666	Bacteria	RefSeq	False	39481	1	JQ780163	4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5449	GCF_000906315	allframes	294	Bacteria	RefSeq	False	40192	1	NC_021062	2610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5450	GCA_002629965	allframes	1639	Bacteria	RefSeq	False	131384	1	DQ004855	16766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5451	GCF_000906335	allframes	29497	Bacteria	RefSeq	False	107218	1	NC_021073	11079	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5452	GCA_002629985	allframes	562	Bacteria	RefSeq, UniProt	False	39699	1	AM084414	3760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5454	GCA_002630005	allframes	287	Bacteria	RefSeq	False	65729	1	KF981875	3525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5456	GCA_002630025	allframes	287	Bacteria	Literature, RefSeq	False	35559	1	Y13918	1542	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5457	GCF_000906395	allframes	9555	Eukaryota	RefSeq	False	34391	1	NC_021168	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5460	GCA_002630065	allframes	1763;1772	Bacteria	RefSeq;RefSeq	True	155800	1	KX369583	5882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5462	GCA_002630085	allframes	426430	Bacteria	RefSeq	False	40365	1	KP209285	4966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5465	GCF_000906475	allframes	562	Bacteria	RefSeq	False	147737	1	NC_020079	15368	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5467	GCF_000906495	allframes	9796	Eukaryota	RefSeq	False	7554	1	NC_020085	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5473	GCF_000906575	allframes	652611	Bacteria	Literature	False	37095	1	NC_020203	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5475	GCF_000906595	allframes	1280	Bacteria	Literature	False	47252	1	NC_020199	5982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5476	GCA_002630225	allframes	300852	Bacteria	Literature	False	152372	1	AP011616	18198	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5480	GCA_002630265	allframes	1351	Bacteria	RefSeq	False	142072	1	AB609718	18462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5482	GCA_002630285	allframes	1219	Bacteria	RefSeq	False	47039	1	HQ634152	5783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5484	GCA_002630305	allframes	37762	Bacteria	RefSeq	False	166007	1	KM607001	20066	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5486	GCA_002630325	allframes	287	Bacteria	RefSeq	False	42954	1	EU056923	1836	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5487	GCF_000906735	allframes	335992	Bacteria	RefSeq	False	34892	1	NC_020481	4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5489	GCF_000906755	allframes	672	Bacteria	RefSeq	False	38682	1	NC_020488	3279	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5491	GCF_000906775	allframes	1189615	Bacteria	RefSeq	False	50161	1	NC_020480	5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5492	GCA_002630385	allframes	287	Bacteria	RefSeq	False	42519	1	KC969441	1861	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5493	GCF_000906795	allframes	1114792	Eukaryota	RefSeq	False	7551	1	NC_020500	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5496	GCA_002630425	allframes	439184	Bacteria	RefSeq	False	40207	1	CP000711	3307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5498	GCA_002630445	allframes	246196	Bacteria	RefSeq	False	154349	1	GQ303262	5808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5499	GCF_000906855	allframes	1525218	Bacteria	RefSeq	False	40931	1	NC_020856	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5500	GCA_002630465	allframes		Bacteria	inferred_taxonomically	True	153243	1	KT365400	5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5501	GCF_000906875	allframes	1055158;1870901	Bacteria	RefSeq;RefSeq	False	56958	1	NC_020853	3857	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5502	GCA_002630485	allframes	246196	Bacteria	RefSeq	False	47287	1	HM152765	1482	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5503	GCF_000906895	allframes	34009	Bacteria	RefSeq	False	40231	1	NC_020866	1585	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5504	GCA_002630505	allframes		Bacteria	inferred_taxonomically	True	66063	1	KU198331	3453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5505	GCF_000906915	allframes	32051	Bacteria	RefSeq	False	198013	1	NC_020837	18307	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5507	GCF_000906935	allframes	32051	Bacteria	RefSeq	False	175430	1	NC_020859	16937	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5508	GCA_002630545	allframes	246196	Bacteria	RefSeq	False	74491	1	GQ303265	3293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5509	GCF_000906955	allframes	223926	Bacteria	RefSeq	False	76718	1	NC_020868	8718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5510	GCA_002630565	allframes	246196	Bacteria	RefSeq	False	68600	1	JN638752	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5511	GCF_000906975	allframes	3164	Eukaryota	RefSeq	False	26407	1	NC_020869	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5512	GCA_002630585	allframes	1358	Bacteria	RefSeq	False	28643	1	FJ848884	3627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5513	GCF_000907015	allframes	1218	Bacteria	RefSeq	False	38327	1	NC_020847	4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5514	GCA_002630605	allframes	1358	Bacteria	RefSeq	False	28625	1	FJ848885	3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5515	GCF_000907035	allframes	167539	Bacteria	RefSeq	False	46997	1	NC_020872	5522	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5516	GCA_002630625	allframes	1502	Bacteria	RefSeq	False	39594	1	JF767210	5517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5517	GCF_000907055	allframes	1280	Bacteria	RefSeq	False	131332	1	NC_020877	19353	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5518	GCA_002630645	allframes	1351	Bacteria	RefSeq	False	36826	1	GQ478085	4400	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5519	GCF_000907075	allframes	647	Bacteria	RefSeq	False	161978	1	NC_020879	14527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5520	GCA_002630665	allframes	1351	Bacteria	RefSeq	False	40275	1	GQ478087	4892	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5521	GCF_000907095	allframes	86029	Bacteria	RefSeq	False	50861	1	NC_020883	4713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5522	GCA_002630685	allframes	562	Bacteria	RefSeq	False	43461	1	GU196281	3471	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5526	GCA_002630725	allframes	670	Bacteria	RefSeq	False	246421	1	JN849462	24351	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5528	GCA_002630745	allframes	32051	Bacteria	RefSeq	False	172342	1	KU686203	18193	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5529	GCF_000907175	allframes	1770;1074454	Bacteria	RefSeq;RefSeq	False	47724	1	NC_021063	2460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5530	GCA_002630765	allframes	28901	Bacteria	RefSeq	False	83331	1	JF461087	9540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5531	GCF_000907195	allframes	29497	Bacteria	RefSeq	False	135982	1	NC_021067	16153	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5532	GCA_002630785	allframes	1279	Bacteria		False	42481	1	AP011956	5315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5533	GCF_000907215	allframes	32051	Bacteria	RefSeq	False	178807	1	NC_021072	18220	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5534	GCA_002630805	allframes	470	Bacteria	RefSeq	False	45159	1	HM368260	5224	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5538	GCA_002630845	allframes	287	Bacteria	RefSeq	True	37714	1	KT968832	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5542	GCA_002630885	allframes	537021	Bacteria	RefSeq	False	38552	1	JF773396	4277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5544	GCA_002630905	allframes	67780	Bacteria	RefSeq	False	43015	1	KF772233	2847	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5546	GCA_002630925	allframes	28141	Bacteria	RefSeq	False	28765	1	HQ110083	1871	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5548	GCA_002630945	allframes	1227568	Bacteria	RefSeq	False	88097	1	KC862296	5330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5549	GCF_000907375	allframes	9031	Eukaryota	RefSeq	False	45781	1	NC_021221	2742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5551	GCF_000907415	allframes	33658	Eukaryota	Literature, RefSeq	False	459984	1	NC_021312	55439	0	0	0	0	3	4	0	0	1	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
5552	GCA_002632545	allframes	287	Bacteria	RefSeq	False	42965	1	KX711710	1834	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5553	GCF_000907435	allframes	246196	Bacteria	RefSeq	False	49894	1	NC_021307	1850	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5554	GCA_002632565	allframes		Bacteria	inferred_taxonomically	True	59646	1	JF704105	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5555	GCF_000907455	allframes	246196	Bacteria	RefSeq	False	52617	1	NC_021308	2068	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
5556	GCA_002632605	allframes		Bacteria	inferred_taxonomically	True	51308	1	JF704093	1950	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5557	GCF_000907495	allframes	267375	Bacteria	RefSeq	False	43882	1	NC_021300	5406	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5558	GCA_002632665	allframes					68245	1	JF704095	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5559	GCF_000907515	allframes	470	Bacteria	RefSeq	False	42185	1	NC_021316	5313	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5560	GCA_002632705	allframes		Bacteria	inferred_taxonomically	True	51578	1	JF704107	2298	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5561	GCF_000907535	allframes	43767	Bacteria	RefSeq	False	142563	1	NC_021347	4227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5562	GCA_002632735	allframes		Bacteria	inferred_taxonomically	True	52213	1	JF704097	2343	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5563	GCF_000907555	allframes	246196	Bacteria	RefSeq	False	156558	1	NC_021348	5919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5564	GCA_002632795	allframes		Bacteria	inferred_taxonomically	True	74914	1	JF704108	4969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5565	GCF_000907575	allframes	246196	Bacteria	RefSeq	False	53359	1	NC_021334	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5566	GCA_002632835	allframes		Bacteria	inferred_taxonomically	True	51339	1	JF704110	2257	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5567	GCF_000907595	allframes	469008	Bacteria	RefSeq	False	176227	1	NC_021344	15260	0	0	0	0	3	1	1	0	0	0	2	0	0	0	0	0	0	1	3	dsDNA viruses, no RNA stage
5568	GCA_002632885	allframes		Bacteria	inferred_taxonomically	True	56719	1	JF704117	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	dsDNA viruses, no RNA stage
5569	GCF_000907615	allframes	1089735	Archaea	RefSeq	False	74519	1	NC_021321	4217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5570	GCA_002632935	allframes		Bacteria	inferred_taxonomically	True	73784	1	JF704113	4886	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5571	GCF_000907635	allframes	51589	Archaea	RefSeq	False	52643	1	NC_021340	1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5572	GCA_002632965	allframes		Bacteria	inferred_taxonomically	True	58714	1	JF704115	2529	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5573	GCF_000907655	allframes	244363	Archaea	RefSeq	False	54291	1	NC_021319	1194	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5574	GCA_002632985	allframes		Bacteria	inferred_taxonomically	True	60835	1	JF704106	2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5575	GCF_000907675	allframes	35742	Archaea	RefSeq	False	32189	1	NC_021471	1426	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5578	GCA_002633075	allframes		Bacteria	inferred_taxonomically	True	38253	1	HF569088	3164	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5579	GCF_000907715	allframes	32051	Bacteria	RefSeq	False	171407	1	NC_021530	17973	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5580	GCA_002633125	allframes		Bacteria	inferred_taxonomically	True	41142	1	HF569089	3397	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5581	GCF_000907735	allframes	1004787	Bacteria	RefSeq	False	103910	1	NC_021532	11479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5582	GCA_002633165	allframes					62774	1	AB910392	3262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5583	GCF_000907755	allframes	1772	Bacteria	RefSeq	False	45942	1	NC_021533	1714	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5584	GCA_002633215	allframes					177215	1	AP014715	18628	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5585	GCF_000907775	allframes	59920	Bacteria		False	179063	1	NC_021559	20629	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5597	GCF_000907895	allframes	1280	Bacteria	RefSeq	False	43458	1	NC_021773	5479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5599	GCF_000907915	allframes	108619	Bacteria	Literature	False	29742	1	NC_021774	2172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5600	GCA_002633455	allframes					65100	1	JF704100	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5601	GCF_000907935	allframes	98360	Bacteria	Literature	False	59746	1	NC_021779	3409	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5602	GCA_002633475	allframes					71547	1	JF704112	4468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5603	GCF_000907955	allframes	393119	Bacteria	Literature	False	65132	1	NC_021785	7518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5604	GCA_002633495	allframes		Bacteria	inferred_taxonomically	True	70428	1	JF704094	2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5605	GCF_000907975	allframes	90371	Bacteria	RefSeq	False	59254	1	NC_021783	3397	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5606	GCA_002633525	allframes		Bacteria	inferred_taxonomically	True	71092	1	JF704104	2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5607	GCF_000907995	allframes	76594;1348583	Bacteria	RefSeq;RefSeq	False	72369	1	NC_021803	9175	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5608	GCA_002633545	allframes		Bacteria	inferred_taxonomically	True	47780	1	JF704111	1760	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5609	GCF_000908015	allframes	76594	Bacteria	RefSeq	False	28760	1	NC_021804	4221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5610	GCA_002633565	allframes					42073	1	AY766464	4998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5611	GCF_000908035	allframes	76594	Bacteria	RefSeq	False	34844	1	NC_021800	3787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5612	GCA_002633585	allframes		Bacteria	inferred_taxonomically	True	17602	1	HF937074	2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5613	GCF_000908055	allframes	76594	Bacteria	RefSeq	False	145343	1	NC_021798	19543	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5614	GCA_002633605	allframes	632	Bacteria	Literature, RefSeq	False	39415	1	JQ965702	3959	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5615	GCF_000908075	allframes	1423	Bacteria	RefSeq	False	155631	1	NC_021856	16771	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5618	GCA_002633645	allframes		Bacteria	inferred_taxonomically	True	63748	1	FN997652	6494	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	4	dsDNA viruses, no RNA stage
5619	GCF_000908115	allframes	1359	Bacteria	Literature	False	32382	1	NC_021855	4154	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5620	GCA_002633665	allframes		Bacteria	inferred_taxonomically	True	41882	1	HQ127381	5335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5621	GCF_000908135	allframes	1280	Bacteria	RefSeq	False	42652	1	NC_021863	5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5628	GCA_002633745	allframes	246196	Bacteria	RefSeq	False	67451	1	JN698991	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5631	GCF_000908235	allframes	634497	Archaea	RefSeq	False	28072	1	NC_020998	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
5633	GCF_000908255	allframes	668	Bacteria	RefSeq	False	57611	1	NC_021068	6878	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
5635	GCF_000908275	allframes	59922	Bacteria		False	177211	1	NC_021071	18641	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5649	GCF_000908435	allframes	246196	Bacteria	RefSeq	False	76479	1	NC_021311	3377	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
5651	GCF_000908455	allframes	246196	Bacteria	RefSeq	False	74711	1	NC_021309	3277	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
