#orgid	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G
GCF_000865425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592645	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592665	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592685	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592705	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592725	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592765	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592785	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592805	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592845	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592865	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592925	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002592985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865825	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0
GCA_002593025	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593045	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000865905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593065	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
GCF_000865925	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCA_002593085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593105	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000865965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000865985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593145	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000866025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000866045	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002593205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000866065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593225	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593245	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000866125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000866145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593305	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593325	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866205	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCA_002593345	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593365	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593385	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593405	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593425	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593445	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593465	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000866365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593505	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593525	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593545	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593565	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593585	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593605	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593625	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593645	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593665	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593685	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593705	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593725	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593745	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000866625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593765	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCF_000866645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593785	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593805	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593825	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000866705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593845	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593865	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000866745	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
GCA_002593885	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593905	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000866785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593925	0	0	0	0	3	2	1	0	1	0	2	0	0	0	0	0	0
GCF_000866805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593945	0	0	0	0	3	2	1	0	1	0	2	0	0	0	0	0	0
GCF_000866825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593965	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000866845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002593985	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594005	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000866885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594025	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594045	0	0	0	0	3	2	2	0	1	0	1	0	0	0	0	0	0
GCF_000866925	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002594065	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594085	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594105	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000866985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594125	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594145	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594165	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000867045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594185	0	0	0	0	3	2	2	0	1	0	1	0	0	0	0	0	0
GCF_000867065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594205	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000867085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594225	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594245	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594265	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594285	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594305	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594325	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594345	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000867225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594365	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594385	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000867285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594405	0	0	0	0	2	2	2	0	1	0	0	0	0	0	0	0	0
GCF_000867305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594425	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594445	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594465	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594485	0	0	0	0	2	2	1	0	2	0	1	0	0	0	0	0	0
GCF_000867405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594505	0	0	0	0	2	2	2	0	1	0	0	0	0	0	0	0	0
GCF_000867425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594525	0	0	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0
GCF_000867445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594545	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0
GCF_000867465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594565	0	0	0	0	3	2	1	0	1	0	2	0	0	0	0	0	0
GCF_000867485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594585	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
GCF_000867505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594605	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594625	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594645	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594665	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594685	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867605	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCA_002594705	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594725	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594745	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594765	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594785	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594805	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594825	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594845	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594865	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594885	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594905	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867825	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCA_002594925	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594945	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594965	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002594985	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595005	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595025	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595045	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595065	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000867985	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002595085	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868005	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCA_002595105	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868025	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCA_002595125	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595145	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595165	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595185	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595205	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595225	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595245	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595265	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595285	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868205	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002595305	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595325	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595345	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595365	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595385	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868305	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002595405	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595425	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595445	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595465	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595485	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595505	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595525	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595545	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595565	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595585	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_000868505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595605	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595625	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595645	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868565	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCA_002595665	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595685	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595705	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595725	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595745	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595765	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595785	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868705	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002595805	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595825	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595845	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595865	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595885	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595905	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002595925	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
GCF_000868865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
