orgid	bp	numcontigs	numCDS	numCDS_allframes	accession	lineage
GCA_002744315	46732	1	78	1446	MF919492	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage Arib1
GCA_002868595	4529	3	2	355	EU118277;EU118279;EU118278	root;Viruses;dsRNA viruses;Partitiviridae;Gammapartitivirus;Aspergillus ochraceous virus
GCA_002868615	13706	2	7	1403	JX000025;JX000024	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Cilevirus;Citrus leprosis virus C2;Citrus leprosis virus cytoplasmic type 2
GCA_002758895	68432	1	102	2516	GU247134	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Bclasvirinae;Pg1virus;Mycobacterium virus Pg1;Mycobacterium phage Scoot17C
GCA_002868635	10800	2	6	1012	AB033689;AB033690	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Virgaviridae;Furovirus;Japanese soil-borne wheat mosaic virus
GCA_002608705	50999	1	78	2519	KU160668	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Marthavirus;unclassified Marthavirus;Arthrobacter phage TaeYoung
GCA_002868655	7395	2	6	788	KP760461;KP760462	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Virgaviridae;Goravirus;Drakaea virus A
GCA_002868675	5110	2	6	511	PSZGAMRNAP;PSZBETACD	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Virgaviridae;Hordeivirus;Poa semilatent virus
GCA_002758935	48491	1	33	1871	HM755814	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;Mycobacterium virus Wonder
GCA_002868695	13468	5	5	1710	JF795482;JF795480;JF795481;KU904300;JF795479	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Fimoviridae;Emaravirus;Redbud yellow ringspot-associated emaravirus
GCA_002608725	43336	1	60	1820	KU160671	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Korravirus;unclassified Korravirus;Arthrobacter phage Vulture
GCA_002831045	41391	1	64	4410	KC139649	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Nonanavirus;Salmonella virus SP069;Salmonella phage SP069
GCA_002758955	48626	1	62	5302	HQ641346	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Vibrio phage ICP2;Vibrio phage ICP2_2006_A
GCA_002831285	12490	3	6	1438	BLCMRP;LCU12396;BLCSRNA	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Peribunyaviridae;Orthobunyavirus;California encephalitis orthobunyavirus;La Crosse virus
GCA_002833605	1953	2	2	211	AF249332;AF338823	root;Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus;Possum atadenovirus A;Possum adenovirus 1
GCA_002744335	155205	1	235	5898	MF919493	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bxz1virus;unclassified Bxz1virus;Mycobacterium phage Audrick
GCA_002608745	68203	1	109	2753	KU160673	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Arthrobacter phage Wilde
GCA_002758975	39088	1	47	4332	HQ641344	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;T7virus;unclassified T7-like viruses;Vibrio phage ICP3;Vibrio phage ICP3_2007_A
GCA_002608765	37809	1	65	1209	KU160644	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Arthrobacter phage Galaxy
GCA_002758995	39349	1	48	4367	HQ641343	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;T7virus;unclassified T7-like viruses;Vibrio phage ICP3;Vibrio phage ICP3_2008_A
GCA_002759015	39042	1	45	4329	HQ641341	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;T7virus;unclassified T7-like viruses;Vibrio phage ICP3;Vibrio phage ICP3_2009_B
GCA_002786405	3575	1	4	299	X15031	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Leviviridae;Levivirus;Escherichia virus MS2;Enterobacteria phage fr
GCA_002814335	5278	1	14	538	AB537968	root;Viruses;dsDNA viruses, no RNA stage;Clavaviridae;Clavavirus;Aeropyrum pernix bacilliform virus 1
GCA_002814355	12739	3	5	1447	KP710267;KP710264;KP710246	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Feraviridae;Orthoferavirus;Ferak orthoferavirus;Ferak virus
GCA_002814375	960	1	1	120	FJ660416	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Tacaiuma orthobunyavirus
GCA_002744355	154061	1	225	5799	MF919494	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bxz1virus;unclassified Bxz1virus;Mycobacterium phage BeanWater
GCA_002608785	93191	1	129	5855	KU245542	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Pseudomonas phage SM1
GCA_002814395	12187	3	3	1302	KP792681;KP792680;KP792679	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Tete orthobunyavirus
GCA_002814415	958	1	1	111	KT720485	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Thimiri orthobunyavirus
GCA_002833845	161743	18	29	20882	AM261426;AM261424;AM261423;AJ278677;AM850132;AJ627175;AM850133;AM261418;Z58828;AJ319654;AM261425;AM261419;AM850131;AM261421;AM261417;AM261422;AM261420;Z31378	root;Viruses;dsDNA viruses, no RNA stage;Polydnaviridae;Bracovirus;Chelonus inanitus bracovirus
GCA_002814455	12461	3	3	1524	JN572082;JN572081;JN572080	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Wyeomyia orthobunyavirus
GCA_002834085	15192	1	6	1366	GQ849007	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Paramyxoviridae;Avulavirus;Avian avulavirus 1
GCA_002608805	30924	1	57	2380	KU160495	root;Viruses;unclassified bacterial viruses;Exiguobacterium phage vB_EauS-123
GCA_002867125	9208	2	2	813	AB084452;AB084453	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus;Gentian mosaic virus
GCA_002867365	16230	2	10	1922	GQ225585;GQ376201	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;Diodia vein chlorosis virus
GCA_002867655	5095	2	7	547	JF803254;JF803265	root;Viruses;ssDNA viruses;Geminiviridae;Begomovirus;Tomato golden vein virus
GCA_002867935	3647	2	2	285	KF963180;KF963179	root;Viruses;dsRNA viruses;Partitiviridae;Alphapartitivirus;Heterobasidion partitivirus 13
GCA_002868175	4408	2	2	446	AY260756;AY260757	root;Viruses;dsRNA viruses;Partitiviridae;Betapartitivirus;Ceratocystis resinifera virus 1;Ceratocystis polonica partitivirus
GCA_002868455	2325	1	1	187	AF473549	root;Viruses;dsRNA viruses;Partitiviridae;Betapartitivirus;Heterobasidion partitivirus P;Heterobasidion annosum P-type partitivirus
GCA_002888755	11311	1	2	846	AF075255	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus
GCA_002608845	57599	1	76	2101	KU204984	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Pseudomonas phage AAT-1
GCA_002888775	11465	1	2	900	AF075257	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus
GCA_002814475	104373	1	0	12356	AC171169	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;T5virus;Escherichia virus H8
GCA_002744375	156514	1	237	5884	MF919495	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bxz1virus;unclassified Bxz1virus;Mycobacterium phage Bigswole
GCA_002888795	11822	1	2	967	AF079456	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;O'nyong-nyong virus
GCA_002814495	10261	4	4	1239	KM817740;KM817715;KM817741;KM817680	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phasmaviridae;Orthophasmavirus;Shuangao insect orthophasmavirus 2;Shuangao Insect Virus 2
GCA_002888815	11821	1	2	966	AF079457	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;O'nyong-nyong virus;Igbo Ora virus
GCA_002608865	49241	1	79	4040	KU197014	root;Viruses;unclassified bacterial viruses;Xanthomonas phage XAJ2
GCA_002888835	11626	1	2	955	AF103728	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Sindbis virus
GCA_002888855	8431	1	3	590	AF151794	root;Viruses;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Koala retrovirus
GCA_002744395	51809	1	92	1969	MF919496	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Cerulean
GCA_002888875	11423	1	2	847	AF375051	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus
GCA_002608885	44862	1	53	2407	KU197013	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;unclassified Autographivirinae;Xanthomonas phage XAJ24
GCA_002888895	11569	1	3	840	AF429428	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Sindbis virus
GCA_002814515	66037	1	46	6775	FJ815289	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Alloherpesviridae;Ictalurivirus;Acipenserid herpesvirus 2
GCA_002814535	5267	2	2	570	KF974359;KF974360	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus;Amga orthohantavirus;Amga virus
GCA_002814575	4245	1	3	294	AF023673	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Alloherpesviridae;Salmonivirus;Salmonid herpesvirus 1
GCA_002814595	831	1	2	72	EU349283	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Alloherpesviridae;Salmonivirus;Salmonid herpesvirus 2
GCA_002744435	51575	1	84	1964	MF919498	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Cindaradix
GCA_002814615	10812	3	3	1236	KF543246;KF543245;KF543244	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Goukovirus;Cumuto goukovirus;Cumuto virus
GCA_002814635	9388	1	1	449	HSBGLYB	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Simplexvirus;Bovine alphaherpesvirus 2
GCA_002814655	10633	3	3	1056	HQ541738;HQ541736;HQ541737	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Goukovirus;Gouleako goukovirus;Gouleako virus
GCA_002814675	2685	1	1	191	AF061755	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Simplexvirus;Macropodid alphaherpesvirus 2
GCA_002608905	64960	1	89	7814	KU234532	root;Viruses;unclassified bacterial viruses;Nostoc phage N1
GCA_002744455	56827	1	103	2508	MF919501	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage DaWorst
GCA_002608925	68304	1	96	7851	KU234533	root;Viruses;unclassified bacterial viruses;Nostoc phage A1
GCA_002888915	153656	1	168	13362	AF539999	root;Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus;Mamestra configurata nucleopolyhedrovirus A
GCA_002888955	11604	1	2	873	DQ241303	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Eastern equine encephalitis virus
GCA_002889055	11690	1	2	812	EF011023	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Getah virus;Alphavirus M1
GCA_002814715	137452	1	70	2315	KU936049	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Varicellovirus;Bubaline alphaherpesvirus 1
GCA_002889115	11674	1	2	836	EF536323	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Middelburg virus
GCA_002814735	3029	1	1	91	AF078728	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Varicellovirus;Caprine alphaherpesvirus 1
GCA_002814755	3059	1	1	74	AF078729	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Varicellovirus;Cervid alphaherpesvirus 1
GCA_002814775	603	1	1	11	EF624472	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Varicellovirus;Cervid alphaherpesvirus 2
GCA_002608945	57256	1	70	1647	KU189325	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Streptomyces phage Maih
GCA_002889215	11562	1	2	920	GQ287646	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Western equine encephalitis virus
GCA_002814795	12247	3	3	1455	KT693188;KT693187;KT693189	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phasivirus;Badu phasivirus
GCA_002814815	3075	1	1	238	JQ264772	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Betaherpesvirinae;Cytomegalovirus;Cebine betaherpesvirus 1
GCA_002889255	11948	1	2	844	GQ433354	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Ross River virus
GCA_002744475	155034	1	238	5851	MF919499	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bxz1virus;unclassified Bxz1virus;Mycobacterium phage Daffodil
GCA_002608965	33133	1	0	2641	KU504502	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Peduovirinae;Hp1virus;unclassified Hpunalikevirus;Vibrio phage 919TP
GCA_002889295	11739	1	2	788	HM147984	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Sindbis virus;Babanki virus
GCA_002814835	12099	3	3	1498	KR003786;KR003784;KR003785	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phasivirus;Phasi Charoen-like phasivirus
GCA_002889335	11423	1	2	945	HM147986	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Fort Morgan virus;Buggy Creek virus
GCA_002814855	21614	1	6	1375	AF200364	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Lymphocryptovirus;Papiine gammaherpesvirus 1
GCA_002814875	3623	1	2	219	AF283477	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Macavirus;Caprine gammaherpesvirus 2
GCA_002814895	174	1	1	18	DQ083950	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Macavirus;Hippotragine gammaherpesvirus 1
GCA_002889375	12052	1	2	993	HM147991	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Trocara virus
GCA_002744495	52850	1	95	2059	MF919500	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Dalmatian
GCA_002889395	11964	1	2	832	HM147992	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Una virus
GCA_002608985	50877	1	91	1964	KU255188	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage JenCasNa
GCA_002889435	1928	1	2	157	ALMPRO3EN	root;Viruses;Ortervirales;Retroviridae;Orthoretrovirinae;Alpharetrovirus;Avian myeloblastosis virus
GCA_002889475	11187	1	2	675	JF972635	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Semliki Forest virus
GCA_002889515	3811	1	1	239	MSVMUSV	root;Viruses;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Finkel-Biskis-Jinkins murine sarcoma virus
GCA_002889555	11268	1	2	828	KP003813	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Chikungunya virus
GCA_002744525	57437	1	117	2481	MF919502	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage Demsculpinboyz
GCA_002814915	73200	1	47	7604	AF478169	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Macavirus;Suid gammaherpesvirus 3;Porcine lymphotropic herpesvirus 1
GCA_002889695	11447	1	3	851	EEVNSPEPA	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus
GCA_002814955	6165	1	2	701	AF376034	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Percavirus;Mustelid gammaherpesvirus 1
GCA_002814975	2577	1	1	325	HSVTA	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Rhadinovirus;Ateline gammaherpesvirus 2
GCA_002889735	11708	1	2	783	SINOCK82	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Sindbis virus;Ockelbo virus
GCA_002814995	913	1	1	54	EU165547	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;unassigned Gammaherpesvirinae;Equid gammaherpesvirus 7
GCA_002815015	1308	1	1	155	GQ429152	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;unassigned Gammaherpesvirinae;Phocid gammaherpesvirus 2
GCA_002815035	780	1	1	80	AY236869	root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;unassigned Herpesviridae;Iguanid herpesvirus 2
GCA_002815055	5572	1	6	554	KF680099	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Bornaviridae;Orthobornavirus;Passeriform 2 orthobornavirus;Estrildid finch bornavirus 1
GCA_002889775	11464	1	2	852	VEU34999	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus
GCA_002815075	8902	1	6	901	GU249595	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Bornaviridae;Orthobornavirus;Psittaciform 1 orthobornavirus;Parrot bornavirus 1
GCA_002922475	13351	9	12	1462	X04998;X04223;MUCCL2S;X00990;S51684;MHVHEG;MHV2BTIA;X04997;MHVNSGII	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Betacoronavirus;Murine coronavirus;Murine hepatitis virus
GCA_002744565	67776	1	98	2456	MF919503	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Bclasvirinae;Pg1virus;unclassified Pg1virus;Mycobacterium phage Dingo
GCF_000846845	667	1	0	67	NC_005875	root;Viruses;Satellites;Tolecusatellitidae;Betasatellite;unclassified Begomovirus-associated DNA beta-like sequences;Cucurbita yellow vein virus-associated DNA beta
GCA_002815095	8973	1	6	901	KR612223	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Bornaviridae;Orthobornavirus;Psittaciform 2 orthobornavirus;Parrot bornavirus 5
GCF_000846865	2751	1	6	267	NC_005321	root;Viruses;ssDNA viruses;Geminiviridae;Begomovirus;Papaya leaf curl China virus
GCA_002609005	121442	1	194	14197	KU255730	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;Rb69virus;unclassified Rb69virus;Escherichia phage phiE142
GCA_002815115	12618	3	4	1289	KP272028;KP272030;KP272029	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Punta Toro phlebovirus;Punta Toro virus
GCF_000846885	20933	1	38	1921	NC_006556	root;Viruses;dsDNA viruses, no RNA stage;Globuloviridae;Globulovirus;Thermoproteus tenax spherical virus 1
GCA_002815135	12230	1	5	1116	KX431032	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Nyamiviridae;Peropuvirus;Pteromalus puparum peropuvirus;Pteromalus puparum negative-strand RNA virus 1
GCA_002815155	16272	1	8	1561	EU403085	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Paramyxoviridae;Avulavirus;Avian avulavirus 3
GCA_002815195	16236	1	7	1467	EF569970	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Paramyxoviridae;Avulavirus;Avian avulavirus 6
GCA_002815215	15342	1	6	1574	FJ215863	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Paramyxoviridae;Avulavirus;Avian avulavirus 8
GCA_002609025	75844	1	132	5224	KU234099	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Bronvirus;unclassified Bronvirus;Mycobacterium phage MkaliMitinis3
GCA_002815235	16050	1	8	2079	JQ411014	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Paramyxoviridae;Morbillivirus;Feline morbillivirus
GCA_002924565	111184	4	166	13177	MF774688;MF774689;MF774690;MF774687	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;T5virus;unclassified T5likevirus;Salmonella phage SP1
